ZAMBALES - CANDELARIA,,,,
ZAMBALES - CANDELARIA,,,,
MAYOR,,,,
3,"MAATA, JEFFRY (LAKAS)",MALE,"MAATA, JEFFRY PANSIB",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
4,"SABELLANO, LITO (PROMDI)",MALE,"SABELLANO, CERILITO LAPITAN",ABAG PROMDI
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALFARO, RUFF (PDPLBN)",MALE,"ALFARO, RUFLEARSON RUELO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"REALES, NOEL (PRP)",MALE,"REALES, NOEL DONAIRE",PEOPLE'S REFORM PARTY
3,"SORABIA, JOYLEEN (AKSYON)",FEMALE,"SORABIA, JOYLEEN CODIUM",AKSYON DEMOKRATIKO
4,"UMBAC, NOEL (PROMDI)",MALE,"UMBAC, NOEL GUMALAM",ABAG PROMDI
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"BARGAYO, BOY (AKSYON)",MALE,"BARGAYO, VERONICO MI¥OZA",AKSYON DEMOKRATIKO
2,"BARLITA, GEORGE (PDPLBN)",MALE,"BARLITA, GEORGE BAGUIO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"BAYLON, MAYNARD (PROMDI)",MALE,"BAYLON, MAYNARD SALIDO",ABAG PROMDI
4,"CARACOL, RIDEN (PDPLBN)",MALE,"CARACOL, RIDEN SUMALPONG",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"CARTALLA, VINCENT (AKSYON)",MALE,"CARTALLA, VINCENT PACTOL",AKSYON DEMOKRATIKO
6,"DOLAR, NESTOR (PFP)",MALE,"DOLAR, NESTOR ABANALES",PARTIDO FEDERAL NG PILIPINAS
7,"DRAGON, WENCESLAO (PROMDI)",MALE,"DRAGON, WENCESLAO RAMOS",ABAG PROMDI
8,"ELAGO, ESTANISLAO (NUP)",MALE,"ELAGO, ESTANISLAO MANOSON",NATIONAL UNITY PARTY
9,"FLORDALIZA, LARRY (AKSYON)",MALE,"FLORDALIZA, LARRY GAAN",AKSYON DEMOKRATIKO
10,"FLORENDO, JAYSON (PROMDI)",MALE,"FLORENDO, JAYSON BARORO",ABAG PROMDI
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN,,,,
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
11,"FUERZAS, JOHN REY (PROMDI)",MALE,"FUERZAS, JOHN REY LAGATA",ABAG PROMDI
12,"GUINIT, WEWING (AKSYON)",MALE,"GUINIT, WILSON LARANJO",AKSYON DEMOKRATIKO
13,"IBONA, DARLING (AKSYON)",FEMALE,"IBONA, EVANILFA CABICO",AKSYON DEMOKRATIKO
14,"LABADAN, CORAZON (PDPLBN)",FEMALE,"LABADAN, CORAZON DAPIN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"LUMAPAS, MARY ELLAYNE (LAKAS)",FEMALE,"LUMAPAS, MARY ELLAYNE ANSAO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
16,"MAATA, MERLINDA (PRP)",FEMALE,"MAATA, MERLINDA PANSIB",PEOPLE'S REFORM PARTY
17,"MALUBAY, CRISTINA (PROMDI)",FEMALE,"MALUBAY, CRISTINA PANER",ABAG PROMDI
18,"MUSIL, ROY (PROMDI)",MALE,"MUSIL, RONALD ROY MANDA",ABAG PROMDI
19,"OMA¥A, PRESCILLANO (PPP)",MALE,"OMA¥A, PRESCILLANO EMIA",PARTIDO PILIPINO SA PAGBABAGO (PPP)
20,"ORAL, JUNAFER (PFP)",MALE,"ORAL, JUNAFER LAURIO",PARTIDO FEDERAL NG PILIPINAS
21,"PAILDEN, MARIA TERESA (PDDS)",FEMALE,"PAILDEN, MARIA TERESA JORE",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
22,"PAILDEN, MAYONG (AKSYON)",MALE,"PAILDEN, MARIO JORE",AKSYON DEMOKRATIKO
23,"PO, SAMUEL (LAKAS)",MALE,"PO, SAMUEL VALE",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
24,"PORILLO, GINA (AKSYON)",FEMALE,"PORILLO, GINA MARENTES",AKSYON DEMOKRATIKO
25,"RABON, JOY (ASKYON)",FEMALE,"RABON, JOCELYN MONTERO",AKSYON DEMOKRATIKO
26,"RIVERA, JANIE (NUP)",MALE,"RIVERA, JANIE SESCON",NATIONAL UNITY PARTY
27,"SANGUAN, RANDY (IND)",MALE,"SANGUAN, RANDY HERMITA¥O",INDEPENDENT
28,"SUAN, EVE (PPP)",FEMALE,"SUAN, EVE SUPERABLE",PARTIDO PILIPINO SA PAGBABAGO (PPP)
29,"TAC-AN, REYNANTE (PROMDI)",MALE,"TAC-AN, REYNANTE MONDIDO",ABAG PROMDI
30,"TAGO, REYNALDO (PRP)",MALE,"TAGO, REYNALDO PITALLAR",PEOPLE'S REFORM PARTY
31,"TORNANDIZO, LORDE (UNA)",MALE,"TORNANDIZO, ROLANDO ABRIGANA",UNITED NATIONALIST ALLIANCE
32,"UTOS, CARLITA (PROMDI)",FEMALE,"UTOS, CARLITA DIGOL",ABAG PROMDI
33,"WITARA, MADELIENE (PDDS)",FEMALE,"WITARA, MADELIENE HALOS",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN,,,,
ZAMBOANGA DEL SUR - VINCENZO A. SAGUN - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- FIRST LEGDIST,,,,
"MEMBER, HOUSE OF REPRESENTATIVES",,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ALIBASA, AL (IND)",MALE,"ALIBASA, ALLAIN PERLAS",KILUSANG BAGONG LIPUNAN
2,"AWIS, SISANG (PFP)",FEMALE,"AWIS, NUR-AISA MOHAMMAD",PARTIDO FEDERAL NG PILIPINAS
3,"CLIMACO, BENG (PAZ)",FEMALE,"CLIMACO, MARIA ISABELLE GARCIA",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
4,"NASARON, TAIB (IND)",MALE,"NASARON, TAIB HARON",INDEPENDENT
5,"OLASO, KHYMER ADAN (AZAP)",MALE,"OLASO, KHYMER ADAN TAING",ADELANTE ZAMBOANGA PARTY
6,"SOTTO, WENDELL (LAKAS)",MALE,"SOTTO, WENDELL FACULTAD",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- SECOND LEGDIST,,,,
"MEMBER, HOUSE OF REPRESENTATIVES",,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AMMANG, MOHAMMAD SALI (IND)",MALE,"AMMANG, MOHAMMAD SALI LADJAMATLI",KILUSANG BAGONG LIPUNAN
2,"DALIPE, MANNIX (LAKAS)",MALE,"DALIPE, MANUEL JOSE MENDOZA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"ELAGO, ATTY. KIM (PAZ)",MALE,"ELAGO, JUAN CLIMACO II PALIS",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
4,"MAJUDDIN, FICTAL (IND)",MALE,"MAJUDDIN, FICTAL JUMAANI",PARTIDO FEDERAL NG PILIPINAS
5,"PEREZ, KAP TOTONG (LDP)",MALE,"PEREZ, JERRY EVANGELISTA",LABAN NG DEMOKRATIKONG PILIPINO
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AGAN, ATTY. MENG (UNA)",MALE,"AGAN, ROMMEL SAMONTE",UNITED NATIONALIST ALLIANCE
2,"BARAHAMA, ABUBAKAR (PFP)",MALE,"BARAHAMA, ABUBAKAR ISMAIL",PARTIDO FEDERAL NG PILIPINAS
3,"CLIMACO, CESAR (IND)",MALE,"CLIMACO, CESAR FLORETA",INDEPENDENT
4,"DALIPE, JOHN (PRP)",MALE,"DALIPE, JOHN MENDOZA",PEOPLE'S REFORM PARTY
5,"EKONG, EPHRAIM (IND)",MALE,"EKONG, EPHRAIM SAMUY",KILUSANG BAGONG LIPUNAN
6,"ISMAIL, KARIM (IND)",MALE,"ISMAIL, KARIM BAHJIN",INDEPENDENT
7,"JIMENEZ, JAWO (NPC)",MALE,"JIMENEZ, CESAR JR. LEDESMA",NATIONALIST PEOPLE'S COALITION
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
8,"LOBREGAT, CELSO (LDP)",MALE,"LOBREGAT, CELSO LORENZO",LABAN NG DEMOKRATIKONG PILIPINO
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ATILANO, BONG (UNA)",MALE,"ATILANO, ELBERT, SR. CATAMPONGAN",UNITED NATIONALIST ALLIANCE
2,"GUINGONA, BG (LDP)",MALE,"GUINGONA, BENJAMIN, IV BARANDINO",LABAN NG DEMOKRATIKONG PILIPINO
3,"JULMUNIER, JUL (IND)",MALE,"JUBAIL, JULMUNIER AKBAR",KILUSANG BAGONG LIPUNAN
4,"PAREJA, PINPIN (PAZ)",FEMALE,"PAREJA, JOSEPHINE ESPADILLA",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
5,"SADAIN, ATTY. MEL (LAKAS)",MALE,"SADAIN, MELCHOR REY KIRAM",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- FIRST DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABING, NURSOUD (UNA)",MALE,"ABING, NURSOUD SANOH",UNITED NATIONALIST ALLIANCE
2,"AGBULOS, RODEL (AZAP)",MALE,"AGBULOS, RODELIN MALLARES",ADELANTE ZAMBOANGA PARTY
3,"ALHABSHI, AL (PAZ)",MALE,"ALHABSHI, AL MOHAMMAD",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
4,"ALIPUDDIN, PRODY (IND)",MALE,"ALIPUDDIN, PRODY TIMBUL",KILUSANG BAGONG LIPUNAN
5,"ALREFAI, HANINA (PFP)",FEMALE,"ALREFAI, HANINA CARIAGA",PARTIDO FEDERAL NG PILIPINAS
6,"ANGELES, KAP LOS (PAZ)",MALE,"ANGELES, LOS ELI BASILIO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
7,"ASDALI, BENDIGONG (PFP)",MALE,"ASDALI, BENYASIR HAMBALI",PARTIDO FEDERAL NG PILIPINAS
8,"BAGONGON, DOC. ROMY (LAKAS)",MALE,"BAGONGON, ROMEO FERRER",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
9,"BAUTISTA, NELSON (PROMDI)",MALE,"BAUTISTA, NELSON MENDEZ",PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
10,"BAYOT, HARDY (NUP)",MALE,"BAYOT, HARDY VILLANUEVA",NATIONAL UNITY PARTY
11,"BAZAN, KIKO (IND)",MALE,"BAZAN, FRANCISCO MIGUEL",INDEPENDENT
12,"CABATO, BODAY (LDP)",MALE,"CABATO, MARXANDER JAIME NATIVIDAD",LABAN NG DEMOKRATIKONG PILIPINO
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- FIRST DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
13,"CAGANG, SAI (UNA)",MALE,"CAGANG, SANTOS, JR. CORTEZ",UNITED NATIONALIST ALLIANCE
14,"CALUANG, ALDZ (IND)",MALE,"CALUANG, ALDRIN MUGONG",PARTIDO FEDERAL NG PILIPINAS
15,"CINCO, IDOL MIKE (NUP)",MALE,"CINCO, MICHEL LARDIZABAL",NATIONAL UNITY PARTY
16,"CLIMACO, PEPI (IND)",MALE,"CLIMACO, WALFRIDO JOSE III LEGASPI",INDEPENDENT
17,"COMPRENDIO, CARL (IND)",MALE,"COMPRENDIO, CARL MICHAEL ANSAR MACACUA",KILUSANG BAGONG LIPUNAN
18,"DELA PE¥A, LYN (IND)",FEMALE,"DIAMZON, ROSSLYN DELA PE¥A",ADELANTE ZAMBOANGA PARTY
19,"DUTERTE, QUIRICO JR. (IND)",MALE,"DUTERTE, QUIRICO JR. OMAMALIN",INDEPENDENT
20,"ECOT, RESA MAE (IND)",FEMALE,"ECOT, RESA MAE CAJUCOM",INDEPENDENT
21,"ENRIQUEZ, ATTY. GIAN (PAZ)",MALE,"ENRIQUEZ, GIAN PAOLO UCHIDA",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
22,"ESPIRITUSANTO, SELINA (PAZ)",FEMALE,"CABIARA, SELINA ESPIRITUSANTO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
23,"ESTEBAN, JOEL (PAZ)",MALE,"ESTEBAN, JOEL HAJIM",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
24,"ESTRELLA, BHEEVERLY (IND)",FEMALE,"ESTRELLA, BHEEVERLY _",INDEPENDENT
25,"FAJARDO, KRIZZIA MAY (IND)",FEMALE,"FAJARDO, KRIZZIA MAY _",INDEPENDENT
26,"GREGORIO, RITCHELL (IND)",FEMALE,"GREGORIO, RICHELL BAYOT",INDEPENDENT
27,"HADJIRANI, NEL (IND)",MALE,"HADJIRANI, MUNIR KAMSUSI",KILUSANG BAGONG LIPUNAN
28,"IWAYAN, APRIL JOY (IND)",FEMALE,"IWAYAN, APRIL JOY FRANCIS",INDEPENDENT
29,"JALANI, NURMINA (IND)",FEMALE,"JALANI, NURMINA ALIH",KILUSANG BAGONG LIPUNAN
30,"KASIM, ABDULWAKIL (AZAP)",MALE,"KASIM, ABDULWAKIL CAOILE",ADELANTE ZAMBOANGA PARTY
31,"LEDESMA, PILARICA (AZAP)",FEMALE,"LEDESMA, PILARICA KINTANAR",ADELANTE ZAMBOANGA PARTY
32,"MACROHON, LIT-LIT (LDP)",MALE,"MACROHON, JOSELITO ACEBUQUE",LABAN NG DEMOKRATIKONG PILIPINO
33,"MARIANO, CHARLIE (UNA)",MALE,"MARIANO, CHARLIE MANDIADE",UNITED NATIONALIST ALLIANCE
34,"MODILLAS, KAP REY (PRP)",MALE,"MODILLAS, REY PAGLINAWAN",PEOPLE'S REFORM PARTY
35,"MONTEVERDE, JERSON (PFP)",MALE,"MONTEVERDE, JERSON MAGHUYOP",PARTIDO FEDERAL NG PILIPINAS
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- FIRST DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
36,"NURA, ERWOODJAVE (IND)",MALE,"NURA, ERWOODJAVE _",INDEPENDENT
37,"OMAGA, KING (PRP)",MALE,"OMAGA, EL KING KASIM",PEOPLE'S REFORM PARTY
38,"OMAR, JACK (IND)",MALE,"OMAR, ABDURAJAK KHAN",KILUSANG BAGONG LIPUNAN
39,"RAJAM, JAMS (IND)",MALE,"RAJAM, AHMAD VALDEZ",KILUSANG BAGONG LIPUNAN
40,"SALIDO, ALCOS (IND)",MALE,"SALIDO, ALCOSBI BERALDE",KILUSANG BAGONG LIPUNAN
41,"SANTOS, JOEY PAPAYA (LAKAS)",MALE,"SANTOS, JEROME ARDO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
42,"STA. TERESA, MARJ (PAZ)",FEMALE,"STA. TERESA, MARJORIE JORILLO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
43,"TAN, ROLANDO (IND)",MALE,"SANTOS, TAN ROLANDO",INDEPENDENT
44,"TORRES, MARLON (LAKAS)",MALE,"TORRES, MARLON ZULETA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
45,"UDDIN, JIM (IND)",MALE,"UDDIN, JIMLANI JAMI",INDEPENDENT
46,"URAO, ENGR. AL (LAKAS)",MALE,"URAO, MOHAMMAD ALI SULAY",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
47,"VALESCO, GERKY (LDP)",MALE,"VALESCO, ROGELIO JR. LIM",LABAN NG DEMOKRATIKONG PILIPINO
48,"VICENTE, DAN (LDP)",MALE,"VICENTE, DANTE SAMSON",LABAN NG DEMOKRATIKONG PILIPINO
49,"WEE, NICO (PRP)",MALE,"WEE, NICODEMUS IGNACIO",PEOPLE'S REFORM PARTY
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- SECOND DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABUY, PHILIP (PAZ)",MALE,"ABUY, FELIPE III JACOSALEM",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
2,"AGAN, VITA (UNA)",FEMALE,"AGAN, VITA ALFIE SAMONTE",UNITED NATIONALIST ALLIANCE
3,"AIZON, MARISSA (NUP)",FEMALE,"AIZON, MARISSA ENRIQUEZ",NATIONAL UNITY PARTY
4,"AKIN, ATE SAYANG (IND)",FEMALE,"AKIN, NURSAHAYA JAINAL",KILUSANG BAGONG LIPUNAN
5,"ALAVAR, SHAUN (LDP)",MALE,"ALAVAR, SHAUN DARREN AMIEL ASILO",LABAN NG DEMOKRATIKONG PILIPINO
6,"ALIANGAN, BANJUNG (LAKAS)",MALE,"ALIANGAN, LEONARD PINGANA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- SECOND DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
7,"ALIBASA, JANE (IND)",FEMALE,"ALIBASA, MARY JANE ASNAWI",KILUSANG BAGONG LIPUNAN
8,"ALVAREZ, ED (IND)",MALE,"ALVAREZ, JU-ED GINETE",INDEPENDENT
9,"AMIL, MUHAMMAD (IND)",MALE,"AMIL, MUHAMMAD BALLAHO",KILUSANG BAGONG LIPUNAN
10,"ARAJI, OTOH (IND)",MALE,"ARAJI, BASANI JALIL",KILUSANG BAGONG LIPUNAN
11,"ATILANO, KAP FRED (LDP)",MALE,"ATILANO, FREDERICK NARANJO",LABAN NG DEMOKRATIKONG PILIPINO
12,"ATILANO, WALMART (PRP)",MALE,"ATILANO, MARTIN WALDO MCVICKERS",PEOPLE'S REFORM PARTY
13,"CABANLIT, TIFFANY JOY (PAZ)",FEMALE,"NAVA, TIFFANY JOY CABANLIT",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
14,"CANDIDO, KAP. TUTU (LAKAS)",MALE,"CANDIDO, CASMIR OMAR",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
15,"EDDING, JIHAN (UNA)",FEMALE,"EDDING, AL-JIHAN REBOLLOS",UNITED NATIONALIST ALLIANCE
16,"ELAGO, VP (AZAP)",MALE,"ELAGO, VINCENT PAUL ALTEA",ADELANTE ZAMBOANGA PARTY
17,"GOMEZ, TEODY (PFP)",MALE,"GOMEZ, TEODY ARANETA",PARTIDO FEDERAL NG PILIPINAS
18,"GUINGONA, VINO (AZAP)",MALE,"GUINGONA, VICENTE MURGA",ADELANTE ZAMBOANGA PARTY
19,"HADJIRANI, MHUR (IND)",MALE,"HADJIRANI, MUKTADIR KAMSUSI",KILUSANG BAGONG LIPUNAN
20,"HAJUL, SIRHAN (IND)",MALE,"HAJUL, SIRHAN SARIUL",PARTIDO FEDERAL NG PILIPINAS
21,"HUSSEIN, SONNY BOY (PFP)",MALE,"HUSSEIN, ABDURAQUIB QURAIZ",PARTIDO FEDERAL NG PILIPINAS
22,"IDRIS, NAIMZ (PFP)",FEMALE,"IDRIS, NAIMA OMAR",PARTIDO FEDERAL NG PILIPINAS
23,"ITURRALDE, ROSE (IND)",FEMALE,"ITURRALDE, ROSEMELDA SEBASTIAN",INDEPENDENT
24,"JALANI, SONYBOY (PAZ)",MALE,"JALANI, SONYBOY CUEVAS",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
25,"JAYARI, ABUBAKAR (PFP)",MALE,"JAYARI, ABUBAKAR CABILLON",PARTIDO FEDERAL NG PILIPINAS
26,"KANGAL, SHIEK FAT (IND)",MALE,"KANGAL, ABDULFATTAH HUSSIEN",PARTIDO FEDERAL NG PILIPINAS
27,"MACROHON, JUNG JUNG (PAZ)",MALE,"MACROHON, ROEL CANDIDO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
28,"MARIANO, RICHARD (LDP)",MALE,"MARIANO, RICHARD FRANCISCO",LABAN NG DEMOKRATIKONG PILIPINO
29,"MIRAVITE, PERCIVAL (PAZ)",MALE,"MIRAVITE, PERCIVAL MATEO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- SECOND DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
30,"MOHAMMAD NUR, ATTANG (LAKAS)",MALE,"MOHAMMAD NUR, ATTANG JAINUDDIN",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
31,"NATIVIDAD, ELONG (PAZ)",MALE,"NATIVIDAD, ROEL BERNARDO",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
32,"NU¥O, LILIBETH (LDP)",FEMALE,"BELLOSO, LILIBETH NU¥O",LABAN NG DEMOKRATIKONG PILIPINO
33,"PAJARITO, KAP. RICHARD (PRP)",MALE,"PAJARITO, RICHARD LIAN",PEOPLE'S REFORM PARTY
34,"PEREZ, HECKY (NUP)",MALE,"PEREZ, HECTOR FALCASANTOS",NATIONAL UNITY PARTY
35,"PIOC, CARY (AZAP)",MALE,"PIOC, CARY JOHN OFENDOREYES",ADELANTE ZAMBOANGA PARTY
36,"SAAVEDRA, EDDIE (PAZ)",MALE,"SAAVEDRA, EDUARDO JR. TUPAZ",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
37,"SANSON, JOEL (LAKAS)",MALE,"SANSON, JOEL TOLEDO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
38,"SIASON, JAMES (PAZ)",MALE,"SIASON, JAMES PANTALEON",PARTIDO PROSPERIDAD Y AMOR PARA NA ZAMBOANGA
39,"SIMBAJON, BONG (LDP)",MALE,"SIMBAJON, MARLON PARE¥O",LABAN NG DEMOKRATIKONG PILIPINO
40,"TALIB, SAMMY (IND)",MALE,"TALIB, SAMMY APSARI",KATIPUNAN NG DEMOKRATIKONG PILIPINO(KDP)
41,"TORIBIO, JESSE (IND)",MALE,"TORIBIO, JESSE ARBON",KATIPUNAN NG DEMOKRATIKONG PILIPINO(KDP)
42,"TURABIN, IBNO (UNA)",MALE,"TURABIN, IBNO HAJAR DALINDING",UNITED NATIONALIST ALLIANCE
43,"VILLAFLORES, JIMMY (UNA)",MALE,"VILLAFLORES, JIMMY BATO",UNITED NATIONALIST ALLIANCE
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA,,,,
ZAMBOANGA DEL SUR - CITY OF ZAMBOANGA- SECOND DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBOANGA DEL SUR",,,,
CERTIFIED CORRECT:,,,,
ATTY MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBOANGA SIBUGAY - ALICIA,,,,
ZAMBOANGA SIBUGAY - ALICIA,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"MUSA, ALVIE (PPP)",MALE,"MUSA, ARDIN BALAHIM",PARTIDONG PILIPINO SA PAGBABAGO
2,"SOTTO, REMBERTO (LAKAS)",MALE,"SOTTO, REMBERTO GONZALO",LAKAS CMD
ZAMBOANGA SIBUGAY - ALICIA,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ESCAMILLAN, JUN (PPP)",MALE,"ESCAMILLAN, ISMAEL JR BALIDA",PARTIDONG PILIPINO SA PAGBABAGO
2,"TAN, RHINE (LAKAS)",FEMALE,"TAN, FILNA RHINA AQUINO",LAKAS CMD
ZAMBOANGA SIBUGAY - ALICIA - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"AHIRON, ABDUSAID (PPP)",MALE,"AHIRON, ABDUSAID AMUALI",PARTIDONG PILIPINO SA PAGBABAGO
2,"ALBANO, DOLRECH (LAKAS)",MALE,"ALBANO, DOLRECH MACROHON",LAKAS CMD
3,"BABARAN, JAIME (LAKAS)",MALE,"BABARAN, JAIME ESCOBAR",LAKAS CMD
4,"BUHAYAN, NONOY (LAKAS)",MALE,"BUHAYAN, DANTE DELA CRUZ",LAKAS CMD
5,"BUMATAY, LEA (LAKAS)",FEMALE,"BUMATAY, LEA BASARTE",LAKAS CMD
6,"CACERES, COYCOY (IND)",MALE,"CACERES, JOEVY AQUINO",INDEPENDENT
7,"DE ASIS, LANDO (PDPLBN)",MALE,"DE ASIS, ROLANDO MONDEJAR",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"ENCARNACION, JAPE (PDPLBN)",MALE,"ENCARNACION, JAPE PARAGUYA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"GUBAT, APRIL JAHARA (PPP)",FEMALE,"GUBAT, APRIL  JAHARA SALAZAR",PARTIDONG PILIPINO SA PAGBABAGO
10,"KASIM, DARWIN (IND)",MALE,"KASIM, DARWIN JAMDANI",INDEPENDENT
11,"LABADAN, MAR (PDPLBN)",MALE,"LABADAN, MARIANO DALEON",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"LAJA, LAARNIE (LAKAS)",FEMALE,"LAJA, LAARNIE LOCSIN",LAKAS CMD
