BASILAN - AKBAR,,,,,
BASILAN - AKBAR,,,,,
MAYOR,,,,,
16,"SANTIAGO, TITO (PDPLBN)",MALE,"SANTIAGO, JUANITO HONGRIA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
17,"SANTOS, ANDRE (IND)",MALE,"SANTOS, ANDRE FAVIAN DAYRIT",,INDEPENDENT
18,"SAYO, ALLANE (PDPLBN)",MALE,"SAYO, ALLANE TUAZON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
19,"SILVESTRE, RENZ (NUP)",MALE,"SILVESTRE, RENZ MARION FERNANDEZ",,NATIONAL UNITY PARTY
20,"UNLAYAO, ALTERNATIBA (IND)",FEMALE,"UNLAYAO, MA. JOVIELYN GELIT",,INDEPENDENT
21,"VALDEZ, VANESSA (PDPLBN)",FEMALE,"VALDEZ, VANESSA DELA CRUZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
22,"VENTURA, JOEL (IND)",MALE,"VENTURA, JOSELITO ALBERTO",,INDEPENDENT
23,"VICTORIANO, TOTIE (IND)",MALE,"VICTORIANO, ALFREDO AGNO",,INDEPENDENT
24,"VILLAMAR, MARLON (PDPLBN)",MALE,"VILLAMAR, MARLON OCAMPO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
25,"VILLARICA, WILLIAM (PDPLBN)",MALE,"VILLARICA, WILLIAM RESURRECCION",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - MARILAO,,,,,
BULACAN - MARILAO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - CITY OF MEYCAUAYAN,,,,,
BULACAN - CITY OF MEYCAUAYAN,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"BORDADOR, DOC ABE (KBL)",MALE,"BORDADOR, ABELARDO BARIBAD",,KILUSANG BAGONG LIPUNAN
2,"MANZANO, JJ (PRP)",MALE,"MANZANO, DENNIS SERDE¥A",,PEOPLE'S REFORM PARTY
3,"MANZANO, JOJO (IND)",MALE,"MANZANO, RAFAEL JR. SANTIAGO",,INDEPENDENT
4,"MARQUEZ, CLARK (IND)",MALE,"MARQUEZ, CLARK NATO",,INDEPENDENT
5,"PAGUIO, ELMER (AKSYON)",MALE,"PAGUIO, ELMER EVANGELISTA",,AKSYON DEMOKRATIKO
6,"PEREZ, SERGIO (IND)",MALE,"PEREZ, SERGIO LAVADOR",,INDEPENDENT
7,"VILLARICA, ATORNIHENRY (PDPLBN)",MALE,"VILLARICA, HENRY RESURRECCION",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - CITY OF MEYCAUAYAN,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"VIOLAGO, JOJIE (PDPLBN)",FEMALE,"VIOLAGO, JOSEFINA ONGSING",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - CITY OF MEYCAUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABACAN, DADO (PDPLBN)",MALE,"ABACAN, DANILO JR. BRILLO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ABRACERO, LARA (PDPLBN)",FEMALE,"SAN DIEGO, LARISSA ABRACERO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"AGUIRRE, MARCK GENIO (PDR)",MALE,"AGUIRRE, MARCK GENIO FERNANDEZ",,PARTIDO PARA SA DEMOKRATIKONG  REPORMA
4,"ALARILLA, MANNY (PDPLBN)",MALE,"ALARILLA, MARIANO II VELASCO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"ANTONIO, UNTONG (IND)",MALE,"ANTONIO, DANIEL ABRACERO",,INDEPENDENT
6,"ATADERO, RAOUL (PDPLBN)",MALE,"ATADERO, RAOUL MILAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"BA¥EZ, DONE MANZANO (AAB)",MALE,"BA¥EZ, DHON MANZANO",,AKSYON AGAD BULACAN PARTY
8,"BERBOSO, MARIO (PDPLBN)",MALE,"BERBOSO, MARIO TRINIDAD",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"CABIGQUEZ, MARIPOSA (IND)",FEMALE,"CABIGQUEZ, ROVIELYN ABATAYO",,INDEPENDENT
10,"CAYANAN, LAARNI (AKSYON)",FEMALE,"CAYANAN, LAARNI MATIBAG",,AKSYON DEMOKRATIKO
BULACAN - CITY OF MEYCAUAYAN,,,,,
BULACAN - CITY OF MEYCAUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
11,"CRUZ, KRYSTAL YVEZ (IND)",FEMALE,"CRUZ, KRYSTAL YVEZ BEVERINO",,INDEPENDENT
12,"DULALIA, COCOY (PDPLBN)",MALE,"DULALIA, JERIMECO SORIANO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"DUYA, KAP OLIE (PDPLBN)",MALE,"DUYA, OLIVERT YAYA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
14,"ESTERBAN, DONALD III (IND)",MALE,"ESTERBAN, DONALD III REYES",,INDEPENDENT
15,"GABALES, LIBERTY (AKSYON)",FEMALE,"GABALES, LIBERTY OCHOA",,AKSYON DEMOKRATIKO
16,"GALINO, JOEL (AKSYON)",MALE,"GALINO, JOEL TIENZO",,AKSYON DEMOKRATIKO
17,"GAMOR, DANIE (IND)",MALE,"GAMOR, SAIDANIE MACMOD",,INDEPENDENT
18,"HERNANDEZ, KAT (PDPLBN)",FEMALE,"HERNANDEZ, ANNA KATHRINA MARCELO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
19,"LADAO, AJ (AKSYON)",MALE,"LADAO, ALEXANDER JESUS DIZON",,AKSYON DEMOKRATIKO
20,"MACATULAD, KAP CHING (PDPLBN)",MALE,"MACATULAD, WILFREDO DELOS SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
21,"MARIANO, JAY-AR (AKSYON)",MALE,"MARIANO, VIRGILIO JR. BERNABE",,AKSYON DEMOKRATIKO
22,"PAGUIO, CINDY (AKSYON)",FEMALE,"PAGUIO, MARY CHRISTINE ZAMORA",,AKSYON DEMOKRATIKO
23,"PALOMARES, DABOY (PDPLBN)",MALE,"PALOMARES, RONALD SEGUIT",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
24,"ROSALES, TOMAS (AKSYON)",MALE,"ROSALES, TOMAS NITO",,AKSYON DEMOKRATIKO
25,"SAN DIEGO, HERBERT (AKSYON)",MALE,"SAN DIEGO, HERBERT CARI¥O",,AKSYON DEMOKRATIKO
26,"SAN JUAN, GREG (IND)",MALE,"SAN JUAN, GREGORIO II EVANGELISTA",,INDEPENDENT
27,"SAN PASCUAL, LARRY (IND)",MALE,"SAN PASCUAL, LORENZO CONCEPCION",,INDEPENDENT
28,"SANCHEZ, KUYA YES (PDR)",MALE,"SANCHEZ, ISRAEL HENSON",,PARTIDO PARA SA DEMOKRATIKONG  REPORMA
29,"TRANGIA, BUBOY GULONG (IND)",MALE,"TRANGIA, ANTONIO ARIZALA",,INDEPENDENT
30,"TRINIDAD, ODOY (AKSYON)",MALE,"TRINIDAD, ALFRED ADINA",,AKSYON DEMOKRATIKO
31,"URIAN, TONETTE (IND)",FEMALE,"URIAN, MARY VAL ANTOINETTE ROSARIO",,INDEPENDENT
BULACAN - CITY OF MEYCAUAYAN,,,,,
BULACAN - CITY OF MEYCAUAYAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - NORZAGARAY,,,,,
BULACAN - NORZAGARAY,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CRISTOBAL, ADE (PDPLBN)",MALE,"CRISTOBAL, GERONIMO JR. GABRIEL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"GERMAR, MERLYN (NUP)",FEMALE,"GERMAR, MA. ELENA LINQUICO",,NATIONAL UNITY PARTY
BULACAN - NORZAGARAY,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CRISTOBAL, JULIO (IND)",MALE,"CRISTOBAL, JULIO PAYUMO",,INDEPENDENT
2,"GENER, BALDO (PDPLBN)",MALE,"GENER, PATRICIO IGNACIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"SANTOS, BOYET (NUP)",MALE,"SANTOS, ROGELIO JR. PEREZ",,NATIONAL UNITY PARTY
BULACAN - NORZAGARAY - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CRUZ, ALVIN (NUP)",MALE,"CRUZ, ALVIN BARTOLOME",,NATIONAL UNITY PARTY
2,"CRUZ, JON JON (NUP)",MALE,"CRUZ, ZOSIMO JR. STA. MARIA",,NATIONAL UNITY PARTY
3,"CRUZ, PRECY (PDPLBN)",FEMALE,"CRUZ, PRISCILLA SAMSON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"ESPIRITU, LUCY (NUP)",FEMALE,"ESPIRITU, LUZVIMINDA POLLEDO",,NATIONAL UNITY PARTY
5,"FAUSTINO, EFREN (PDPLBN)",MALE,"FAUSTINO, EFREN SARMIENTO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"GALICIA, LENARD (PDPLBN)",MALE,"GALICIA, LENNERT BRYAN LEONARDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"HERNANDEZ, CRIS (PDPLBN)",MALE,"HERNANDEZ, CRIS DE SILVA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"LABOY, JULIE (IND)",FEMALE,"LABOY, JULIE FORTON",,INDEPENDENT
9,"MARCIAL, CHE CHE (NUP)",FEMALE,"MARCIAL, LOVELLA BORJA",,NATIONAL UNITY PARTY
10,"MENDOZA, EDSEL (PDPLBN)",MALE,"MENDOZA, EDSEL CASTRO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
11,"PASCUAL, IMELDA (IND)",FEMALE,"PASCUAL, IMELDA MERCED",,INDEPENDENT
12,"PELAYO, MARICAR (PDPLBN)",FEMALE,"PELAYO, MA. CLEOPE SAN PEDRO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"REYES, ABBY BAYAKAN (NUP)",FEMALE,"REYES, ABBYGAIL HERMOGENES",,NATIONAL UNITY PARTY
BULACAN - NORZAGARAY,,,,,
BULACAN - NORZAGARAY - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
14,"ROJAS, JOE (PDPLBN)",MALE,"ROJAS, JOSE PADUA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"RONDAEL, MC DAGGLES (NUP)",MALE,"RONDAEL, ROLANDO ALCONGA",,NATIONAL UNITY PARTY
16,"SAMSON, GIULIUS (PDPLBN)",MALE,"IAPINO, GIULIUS CEAZAR SAMSON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
17,"SARMIENTO, TUNGA (NUP)",MALE,"SARMIENTO, NOEL CASTILLO",,NATIONAL UNITY PARTY
18,"SUMBILLO, RESTY (NUP)",MALE,"SUMBILLO, RESTITUTO BERNABE",,NATIONAL UNITY PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - OBANDO,,,,,
BULACAN - OBANDO,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"SANTOS, ESPIE (PDPLBN)",FEMALE,"SANTOS, ESPERANZA BASILIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"SAYAO, ARTUS (PROMDI)",MALE,"SAYAO, ARTHOS ENRIQUEZ",,ABAG PROMDI
3,"VALEDA, DING (NUP)",MALE,"VALEDA, LEONARDO DELA CRUZ",,NATIONAL UNITY PARTY
BULACAN - OBANDO,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"DELA CRUZ, KUYA ARVIN (NUP)",MALE,"DELA CRUZ, ARVIN ENRIQUEZ",,NATIONAL UNITY PARTY
2,"REYES, SANDY (PROMDI)",MALE,"REYES, SANDY SIUNAM",,ABAG PROMDI
3,"SANTOS, EDWIN (PDPLBN)",MALE,"SANTOS, EDWIN CRUZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - OBANDO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ALEJO, DHEY (PDPLBN)",MALE,"ALEJO, RODOLFO MARTINEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"BABEHIS, TEODY (PROMDI)",MALE,"BABEHIS, TEODORICO SANTOS",,ABAG PROMDI
3,"BANAG, LAWRENCE BUBOY (IND)",MALE,"BANAG, LAWRENCE REYES",,INDEPENDENT
4,"BAUTISTA, DRA. VANGIE (NUP)",FEMALE,"BAUTISTA, EVANGELINE BERNARDO",,NATIONAL UNITY PARTY
5,"BAUTISTA, OYEN LOREN (NUP)",MALE,"BAUTISTA, LORENZO CRUZ",,NATIONAL UNITY PARTY
6,"DARILAG, MANAGER MINDA (PROMDI)",FEMALE,"RIVERA, LUZVIMINDA DARILAG",,ABAG PROMDI
7,"DE OCAMPO, DREN-DDO (PDPLBN)",MALE,"DE OCAMPO, DRANDREN REYES",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"DELA CRUZ, KON PHILIP (PDPLBN)",MALE,"DELA CRUZ, FELIPE FAJARDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"DELA PAZ, SK MICO (NUP)",MALE,"DELA PAZ, MICHAEL LEONGSON",,NATIONAL UNITY PARTY
10,"FLORES, TAN-TAN (PROMDI)",MALE,"FLORES, JONATHAN PITALIANO",,ABAG PROMDI
11,"GABRIEL, GLADYS 'OEG' (PDPLBN)",FEMALE,"DE LEON, GLADY LYN GABRIEL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
12,"GOMEZ, GERALD (NUP)",MALE,"GOMEZ, GERALD MANAHAN",,NATIONAL UNITY PARTY
BULACAN - OBANDO,,,,,
BULACAN - OBANDO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
13,"GONZALES, MAC (PDPLBN)",MALE,"GONZALES, MARK LOUIE ESGUERRA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
14,"LEGASPI, MACOY (PROMDI)",MALE,"LEGASPI, FERDINAND SAN DIEGO",,ABAG PROMDI
15,"MANALAYSAY, ARIES (NUP)",MALE,"MANALAYSAY, ARIES JOSEPH CAPALAD",,NATIONAL UNITY PARTY
16,"MARQUEZ, KAP OBET (PROMDI)",MALE,"MARQUEZ, ROBERTO DELA CRUZ",,ABAG PROMDI
17,"MARQUEZ, VER (IND)",MALE,"MARQUEZ, VIRGILIO DE GUZMAN",,INDEPENDENT
18,"PAPA, EDMON (NUP)",MALE,"PAPA, EDMUNDO SANTIAGO",,NATIONAL UNITY PARTY
19,"RAMOS, JP (PROMDI)",MALE,"RAMOS, JOHN PAUL SALAO",,ABAG PROMDI
20,"RAMOS, SK CRINA PALAO (PDPLBN)",FEMALE,"RAMOS, CRINA BABES PALAO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
21,"REYES, LOUIE REYES (NUP)",MALE,"REYES, LUISITO REYES",,NATIONAL UNITY PARTY
22,"RILLERA, ROWELL (NUP)",MALE,"RILLERA, ROWELL STA.ANA",,NATIONAL UNITY PARTY
23,"SANTIAGO, ZOY (PDPLBN)",MALE,"SANTIAGO, ZOILITO AVILA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
24,"SANTOS, MICO JOLLYBEE (PROMDI)",MALE,"SANTOS, MICHAEL JOHN LEONCIO",,ABAG PROMDI
25,"SERAPIO, DEAN (PDPLBN)",MALE,"SERAPIO, DEAN SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
26,"VALERIANO, LHEXIGALVEZ (PROMDI)",FEMALE,"VALERIANO, MARIE ALEXIS GALVEZ",,ABAG PROMDI
BULACAN - OBANDO,,,,,
BULACAN - OBANDO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - PANDI,,,,,
BULACAN - PANDI,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CASTRO, CRIS (KBL)",MALE,"CASTRO, CRISANTO ABRAPINO",,KILUSANG BAGONG LIPUNAN
2,"CASTRO, CRIS (PDPLBN)",MALE,"CASTRO, CRISPIN DE LEON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"GABA, KUYA ED (PRP)",MALE,"GABA, EDGARD JABON",,PEOPLE'S REFORM PARTY
4,"ROQUE, RICO (NUP)",MALE,"ROQUE, ENRICO AGUSTIN",,NATIONAL UNITY PARTY
BULACAN - PANDI,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ANTONIO, SOL (KBL)",MALE,"ANTONIO, SOLTERO AMPARO",,KILUSANG BAGONG LIPUNAN
2,"ANTONIO, SONNY (PDPLBN)",MALE,"ANTONIO, SANTIAGO ADRIANO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"SEBASTIAN, LUI (NUP)",FEMALE,"SEBASTIAN, LUISA PRINCIPE",,NATIONAL UNITY PARTY
BULACAN - PANDI - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ANTONIO, JON JON (KBL)",MALE,"ANTONIO, VICENTE JR. BRIGAS",,KILUSANG BAGONG LIPUNAN
2,"ANTONIO, JON JON (PDPLBN)",MALE,"ANTONIO, JONATHAN ADRIANO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"ANTONIO, JON MICHAEL (KBL)",MALE,"ANTONIO, JOHN MICHAEL SANTOS",,KILUSANG BAGONG LIPUNAN
4,"AUSTRIA, GABBY (PDPLBN)",MALE,"AUSTRIA, GAVINO CONTRERAS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"BASCONCILLO, ALDY (PDPLBN)",MALE,"BASCONCILLO, ALMARIO BERNARDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"BELGICA, JHEE ANN (PDPLBN)",FEMALE,"BELGICA, JHEE ANN LOPEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
7,"CONCEPCION, MARTIN (PDPLBN)",MALE,"CONCEPCION, MARTIN SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
8,"CONCEPCION, VIC (NUP)",MALE,"CONCEPCION, VICTORINO JR. DE GUZMAN",,NATIONAL UNITY PARTY
9,"DEL ROSARIO, DANNY (NUP)",MALE,"DEL ROSARIO, DANILO MAURICIO",,NATIONAL UNITY PARTY
10,"DELA CRUZ, PROF ROQUE (IND)",MALE,"DELA CRUZ, ROQUE TORING",,INDEPENDENT
11,"FAJARDO, ISRAEL (PDPLBN)",MALE,"FAJARDO, ISRAEL SANTOS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - PANDI,,,,,
BULACAN - PANDI - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
12,"FRANCO, JERALDINE (PROMDI)",MALE,"FRANCO, JERALDINE PE¥AFLOR",,PROMDI
13,"GARCIA, NELSON (IND)",MALE,"GARCIA, NELSON BAUTISTA",,INDEPENDENT
14,"JIMENEZ, MONETTE (NUP)",FEMALE,"JIMENEZ, MONETTE LEGASPI",,NATIONAL UNITY PARTY
15,"MARCOS, RAEL (PDPLBN)",MALE,"MARCOS, YSRAEL BONIFACIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
16,"MARQUEZ, KAT (NUP)",FEMALE,"MARQUEZ, KATRINA CONCEPCION",,NATIONAL UNITY PARTY
17,"PARULAN, WILMA (NUP)",FEMALE,"PARULAN, WILMA ESTEBAN",,NATIONAL UNITY PARTY
18,"ROXAS, JON-JON (NUP)",MALE,"ROXAS, REYNALDO JR. DE LEON",,NATIONAL UNITY PARTY
19,"SANTOS, POTPOT (NUP)",MALE,"SANTOS, JAYCEL RAYMUNDO",,NATIONAL UNITY PARTY
20,"STA. ANA, NONIE (NUP)",MALE,"STA. ANA, RONALD SAN JOSE",,NATIONAL UNITY PARTY
21,"TIMONERA, ERLINDA (PDPLBN)",FEMALE,"TIMONERA, ERLINDA FABIAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
22,"VASQUEZ, DELFIN JR. (PROMDI)",MALE,"VASQUEZ, DELFIN JR. GALLON",,PROMDI
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BULACAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BULACAN - PAOMBONG,,,,,
BULACAN - PAOMBONG,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"CABANTOG, OBALDO (IND)",MALE,"CABANTOG, OBALDO PASCO",,INDEPENDENT
2,"GONZALES, MARIA CRISTINA (NUP)",FEMALE,"GONZALES, MARIA CRISTINA TIMOTEO",,NATIONAL UNITY PARTY
3,"MARCOS, ANN (PDPLBN)",FEMALE,"MARCOS, MARYANNE PANGANIBAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - PAOMBONG,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"MENDOZA, ARNOLD (PDPLBN)",MALE,"MENDOZA, ARNALDO LINDAYAG",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"SUERTE FELIPE, CORAZON (IND)",FEMALE,"SUERTE FELIPE, CORAZON TAN JUAN",,INDEPENDENT
3,"VALENCIA, JULY (NUP)",MALE,"VALENCIA, JULIO ALBERTO",,NATIONAL UNITY PARTY
4,"YUNSON, EMELITA (IND)",FEMALE,"YUNSON, EMELITA BORJA",,INDEPENDENT
BULACAN - PAOMBONG - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ADRIANO, NEIL (PDPLBN)",MALE,"ADRIANO, NEIL LAURENCE JUMAQUIO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ARELLANO, JENNIFER (PDPLBN)",FEMALE,"ARELLANO, JENNIFER SANTIAGO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"BARTOLOME, JUDITH (PDPLBN)",FEMALE,"BARTOLOME, JUDITH ZACARIAS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"CABIGAO, UYO (NUP)",MALE,"CABIGAO, ANTONIO JR. GARCIA",,NATIONAL UNITY PARTY
5,"CASTRO, JC (IND)",MALE,"CASTRO, ALFREDO JR. BALAGTAS",,INDEPENDENT
6,"CRUZ, DAGUL (NUP)",MALE,"CRUZ, JOHN PAULO SACAYANAN",,NATIONAL UNITY PARTY
7,"DE JESUS, KONS PAO (IND)",MALE,"DE JESUS, PAULO MARI SALAMAT",,INDEPENDENT
8,"DE LEON, LAZARO (PDPLBN)",MALE,"DE LEON, LAZARO CALIXTRO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"DE ROXAS, MARCING (NUP)",MALE,"DE ROXAS, MARCELINO RODRIGUEZ",,NATIONAL UNITY PARTY
10,"DULFO, REM (NUP)",FEMALE,"DULFO, REMIPAZ SUERTE FELIPE",,NATIONAL UNITY PARTY
11,"ESTRELLA, ZOILO (PDPLBN)",MALE,"ESTRELLA, ZOILO GALMAN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BULACAN - PAOMBONG,,,,,
BULACAN - PAOMBONG - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
12,"EUSEBIO, PHILIP (PDPLBN)",MALE,"EUSEBIO, PHILIP LIQUIDO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"GALMAN, RICARDO (IND)",MALE,"GALMAN, RICARDO OBOZA",,INDEPENDENT
14,"GARCIA, JHAPS (IND)",MALE,"GARCIA, SANTIAGO JR. CALAYAG",,INDEPENDENT
15,"LIZARONDO, FERDZ (NUP)",MALE,"LIZARONDO, FERDINAND JUMAQUIO",,NATIONAL UNITY PARTY
16,"MARCAIDA, NURSE RAYMOND (NUP)",MALE,"MARCAIDA, JOHN RAYMOND ADRIANO",,NATIONAL UNITY PARTY
